Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2555941,9800,5400,1660,7620209,4.3193319e+10,1.1326736,21.592508,2.4507039,1.029736,1.406274,2615,1.8655127
2555942,9800,5600,1659,7788976.5,4.4916838e+10,1.1375463,21.491325,2.4392197,1.0290424,1.4081867,2615,1.8633641
2555943,9800,5800,1660,7981431.5,4.6835921e+10,1.1415814,21.431068,2.4323807,1.0286281,1.4093343,2615,1.8612156
2555944,9800,6000,1661,8194813.5,4.9039401e+10,1.1412036,21.451117,2.4346561,1.028766,1.4089518,2615,1.8611763
2555945,9800,6200,1655,8356601,5.0791399e+10,1.1434554,21.33139,2.4210672,1.0279411,1.4112471,2615,1.8614247
2555946,9800,6400,1665,8665989,5.3905601e+10,1.0451381,23.069662,2.6183577,1.0396088,1.3802601,2615,1.9142607
2621440,10000,-2000,410,1340635.5,6.2239201e+09,1.2691293,8.5214577,0.96716738,0.90850955,2.0294569,2615,2.2954662
2621441,10000,-1800,407,1254789,5.6198799e+09,1.2667505,8.5119686,0.96609032,0.9083814,2.0306044,2615,2.2984917
2621442,10000,-1600,403,1169616.1,5.0327199e+09,1.2635553,8.4993486,0.96465802,0.90821081,2.0321348,2615,2.3025479
2621443,10000,-1400,401,1096946.1,4.5040799e+09,1.265421,8.477354,0.96216172,0.90791303,2.0348125,2615,2.3029783
2621444,10000,-1200,398,1025787.2,3.99888e+09,1.2636927,8.4648371,0.96074098,0.90774333,2.0363429,2615,2.3057215
2621445,10000,-1000,393,950862.88,3.48144e+09,1.2610092,8.4430208,0.95826489,0.90744704,2.0390208,2615,2.3102169
2621446,10000,-800,388,881787.06,3.0053199e+09,1.2589705,8.4182243,0.95545059,0.90710962,2.0420811,2615,2.3144336
2621447,10000,-600,389,854311.19,2.7722801e+09,1.2049463,8.6565666,0.98250186,0.91032279,2.0133893,2615,2.3404946
2621448,10000,-400,384,805926.56,2.4483599e+09,1.2217134,8.5532427,0.97077489,0.90893805,2.0256312,2615,2.3350041
2621449,10000,-200,383,781373.69,2.2480799e+09,1.2414902,8.4617138,0.96038651,0.90770096,2.0367253,2615,2.3259149
2621450,10000,0,382,774569.81,2.1843999e+09,1.2587776,8.3782406,0.95091248,0.90656394,2.0470543,2615,2.3184888
2621451,10000,200,382,785500.44,2.2152399e+09,1.2778715,8.2903996,0.94094265,0.90535831,2.0581484,2615,2.3100736
2621452,10000,400,383,808043.69,2.3042401e+09,1.291187,8.23384,0.93452328,0.90457696,2.0654171,2615,2.3038664
2621453,10000,600,388,871310.12,2.6226401e+09,1.2994753,8.227931,0.93385267,0.90449506,2.0661821,2615,2.2971015
2621454,10000,800,361,828151.75,2.5198001e+09,1.2849294,8.1115122,0.92063934,0.90287316,2.0814843,2615,2.3218622
2621455,10000,1000,273,529849.94,1.26128e+09,1.2823492,7.6208854,0.86495429,0.89583993,2.1511095,2615,2.3759005
2621457,10000,1400,1480,6749715.5,3.7083079e+10,1.1714392,18.613022,2.1125386,1.0082504,1.4713084,2615,1.8941107
2621458,10000,1600,1493,6616486.5,3.580416e+10,1.1648918,18.857931,2.1403351,1.0101058,1.4651874,2615,1.8938719
2621459,10000,1800,1515,6533714,3.4798719e+10,1.1521922,19.302393,2.1907806,1.0134294,1.4544759,2615,1.8944877
2621460,10000,2000,1542,6501631.5,3.4110761e+10,1.1294008,19.957567,2.2651412,1.01823,1.4395562,2615,1.8996801
2621461,10000,2200,1569,6496407.5,3.3620681e+10,1.1225388,20.437828,2.3196502,1.0216776,1.4292272,2615,1.8955467
2621462,10000,2400,1597,6530761.5,3.3480401e+10,1.106284,21.076511,2.3921392,1.0261739,1.4162203,2615,1.8968494
2621463,10000,2600,1626,6592340.5,3.3540999e+10,1.0975106,21.653677,2.4576464,1.0301542,1.4051262,2615,1.8935459
2621464,10000,2800,1650,6655442,3.3699361e+10,1.0910448,22.134405,2.512208,1.0334121,1.3963275,2615,1.8905025
2621465,10000,3000,1671,6729602.5,3.4014599e+10,1.0837052,22.592358,2.5641847,1.0364692,1.3882937,2615,1.888945
2621466,10000,3200,1689,6810979,3.4458718e+10,1.077076,23.000244,2.6104789,1.0391551,1.3814079,2615,1.8878946
2621467,10000,3400,1684,6824683,3.4729361e+10,1.0816677,22.839884,2.5922782,1.0381032,1.3840857,2615,1.8866128
2621468,10000,3600,1687,6880986.5,3.525224e+10,1.0845546,22.839884,2.5922782,1.0381032,1.3840857,2615,1.8842022
2621469,10000,3800,1677,6884162,3.5526279e+10,1.0909373,22.570122,2.5616608,1.0363218,1.3886764,2615,1.8832495
2621470,10000,4000,1676,6954132,3.6264559e+10,1.0939255,22.503674,2.5541191,1.0358807,1.389824,2615,1.8818535
2621471,10000,4200,1668,6996950,3.687972e+10,1.100744,22.263344,2.5268421,1.0342774,1.3940321,2615,1.8801733
2621472,10000,4400,1665,7089852.5,3.7913121e+10,1.1043923,22.15579,2.5146351,1.0335559,1.395945,2615,1.8789556
2621473,10000,4600,1654,7142060.5,3.8685958e+10,1.1195639,21.735777,2.4669645,1.0307143,1.403596,2615,1.8736274
2621474,10000,4800,1657,7295266,4.0170799e+10,1.1244928,21.694649,2.4622965,1.0304339,1.4043611,2615,1.8703307
2621475,10000,5000,1655,7418739,4.1445401e+10,1.1299176,21.572195,2.4483984,1.0295969,1.4066565,2615,1.8680516
2621476,10000,5200,1655,7569294.5,4.297252e+10,1.1345214,21.491325,2.4392197,1.0290424,1.4081867,2615,1.8657539
2621477,10000,5400,1653,7718206.5,4.4508078e+10,1.1397705,21.371149,2.42558,1.0282154,1.410482,2615,1.8636417
2621478,10000,5600,1656,7915177,4.6446199e+10,1.1430825,21.351252,2.4233217,1.0280782,1.4108646,2615,1.8613811
2621479,10000,5800,1659,8123685.5,4.852976e+10,1.1419582,21.411058,2.4301097,1.0284904,1.409717,2615,1.8612558
2621480,10000,6000,1663,8354269,5.0825282e+10,1.0458105,23.023336,2.6130998,1.0393062,1.3810252,2615,1.9144452
2621481,10000,6200,1663,8572103,5.3163721e+10,1.0458105,23.023336,2.6130998,1.0393062,1.3810252,2615,1.9144452
2621482,10000,6400,1655,8727780,5.4948241e+10,1.0484619,22.839884,2.5922782,1.0381032,1.3840857,2615,1.9152141
2686976,10200,-2000,429,1465513.4,7.1261998e+09,1.2817755,8.5916986,0.97513956,0.90945488,2.0210404,2615,2.2775729
2686977,10200,-1800,426,1376451.6,6.4821202e+09,1.2794875,8.5820522,0.97404468,0.90932542,2.0221882,2615,2.2805145
2686978,10200,-1600,429,1322719.8,6.0398397e+09,1.2712041,8.6402578,0.98065084,0.91010505,2.0153022,2615,2.2824807
2686979,10200,-1400,427,1247911.5,5.48736e+09,1.2753553,8.6078243,0.97696972,0.90967107,2.0191278,2615,2.2817903
2686980,10200,-1200,424,1172537.6,4.9330002e+09,1.275161,8.5884809,0.9747743,0.90941167,2.0214231,2615,2.2837703
2686981,10200,-1000,424,1118159.4,4.5031997e+09,1.2737557,8.5949192,0.97550505,0.9094981,2.020658,2615,2.2844219
2686982,10200,-800,423,1066551.1,4.1077601e+09,1.2729846,8.5916986,0.97513956,0.90945488,2.0210404,2615,2.2854114
2686983,10200,-600,419,1002332.6,3.62912e+09,1.2719945,8.5692244,0.97258872,0.90915304,2.0237184,2615,2.2884011
2686984,10200,-400,422,987279,3.4542001e+09,1.2075572,8.8674574,1.0064375,0.91311121,1.9892884,2615,2.3190453
2686985,10200,-200,423,962259.81,3.2001201e+09,1.2150023,8.8435183,1.0037205,0.91279721,1.9919664,2615,2.314455
2686986,10200,0,420,922922.38,2.8701199e+09,1.219153,8.8061609,0.99948055,0.91230589,1.9961745,2615,2.3140543
2686987,10200,200,410,861940.94,2.46128e+09,1.235563,8.6696577,0.98398769,0.91049731,2.0118592,2615,2.3116958
2686988,10200,400,407,847996.94,2.3345999e+09,1.2667505,8.5119686,0.96609032,0.9083814,2.0306044,2615,2.2984917
2686989,10200,600,403,864295.38,2.4264e+09,1.2947766,8.3538227,0.94814116,0.90622973,2.0501149,2615,2.2887788
2686990,10200,800,405,927617.38,2.7539999e+09,1.3128909,8.2784271,0.9395839,0.90519327,2.0596786,2615,2.2801723
2686991,10200,1000,322,697612.88,1.92664e+09,1.2836579,7.915514,0.89839399,0.90010279,2.1082633,2615,2.3426692
2686993,10200,1400,1485,6866468,3.8520881e+10,1.1665192,18.734676,2.1263459,1.0091742,1.4682479,2615,1.8954041
2686994,10200,1600,1506,6746039.5,3.725652e+10,1.1621237,19.061716,2.1634641,1.0116366,1.4602143,2615,1.8914862
2686995,10200,1800,1536,6692408,3.6335919e+10,1.1472915,19.649738,2.2302034,1.0159887,1.4464422,2615,1.8909655
2686996,10200,2000,1572,6701248.5,3.5812401e+10,1.121735,20.492622,2.3258691,1.0220673,1.4280796,2615,1.8951221
2686997,10200,2200,1595,6694976,3.5345641e+10,1.1152958,20.922668,2.3746784,1.0250999,1.4192808,2615,1.8920996
2686998,10200,2400,1616,6702712.5,3.5058319e+10,1.1006248,21.451117,2.4346561,1.028766,1.4089518,2615,1.8946104
2686999,10200,2600,1646,6771654.5,3.513564e+10,1.0909994,22.070494,2.5049541,1.032982,1.3974751,2615,1.8916546
2687000,10200,2800,1662,6808479.5,3.52e+10,1.0869025,22.393793,2.5416479,1.0351491,1.3917367,2615,1.8895689
2687001,10200,3000,1681,6879557.5,3.5523879e+10,1.080061,22.817158,2.5896988,1.0379537,1.3844682,2615,1.8883289
2687002,10200,3200,1691,6925489.5,3.5773239e+10,1.0763199,23.046476,2.615726,1.0394574,1.3806427,2615,1.8877944
2687003,10200,3400,1684,6933741.5,3.6006601e+10,1.0816677,22.839884,2.5922782,1.0381032,1.3840857,2615,1.8866128
2687004,10200,3600,1681,6974299,3.6513001e+10,1.0868069,22.704203,2.5768785,1.037209,1.386381,2615,1.8845088
2687005,10200,3800,1677,7019817,3.7064798e+10,1.0909373,22.570122,2.5616608,1.0363218,1.3886764,2615,1.8832495
2687006,10200,4000,1670,7067837.5,3.7717041e+10,1.0974312,22.35014,2.5366933,1.0348579,1.392502,2615,1.8814753
2687007,10200,4200,1666,7140016,3.85478e+10,1.1040291,22.177219,2.5170672,1.0336999,1.3955624,2615,1.8788965
2687008,10200,4400,1651,7160870,3.9104561e+10,1.1169406,21.735777,2.4669645,1.0307143,1.403596,2615,1.8757745
2687009,10200,4600,1649,7274698,4.0317719e+10,1.1273726,21.531685,2.4438004,1.0293193,1.4074216,2615,1.8707973
2687010,10200,4800,1650,7401595.5,4.1534521e+10,1.1317279,21.471203,2.4369357,1.0289041,1.4085692,2615,1.8683295
2687011,10200,5000,1650,7541445.5,4.29604e+10,1.1363447,21.391087,2.4278426,1.0283529,1.4100995,2615,1.8660158
2687012,10200,5200,1655,7724023.5,4.4698001e+10,1.1390331,21.411058,2.4301097,1.0284904,1.409717,2615,1.8635458
2687013,10200,5400,1655,7892081,4.6432682e+10,1.1434554,21.33139,2.4210672,1.0279411,1.4112471,2615,1.8614247
2687014,10200,5600,1658,8084491,4.8326201e+10,1.0474746,22.908335,2.6000473,1.0385529,1.382938,2615,1.9149199
2687015,10200,5800,1660,8293213,5.04692e+10,1.0468118,22.954199,2.6052527,1.0388536,1.3821729,2615,1.9147276
2687016,10200,6000,1658,8483323,5.2557238e+10,1.0474746,22.908335,2.6000473,1.0385529,1.382938,2615,1.9149199
2687017,10200,6200,1655,8664809,5.4507041e+10,1.0484619,22.839884,2.5922782,1.0381032,1.3840857,2615,1.9152141
2687018,10200,6400,1656,8902543,5.7105678e+10,1.0481337,22.862656,2.5948627,1.0382529,1.3837031,2615,1.9151152
2752512,10400,-2000,449,1606688.9,8.1541202e+09,1.290418,8.6860771,0.98585129,0.910716,2.0099463,2615,2.2611353
2752513,10400,-1800,451,1541479.6,7.6160799e+09,1.2862316,8.7191038,0.98959976,0.91115487,2.0061209,2615,2.2618358
2752514,10400,-1600,452,1475299.8,7.08384e+09,1.2869619,8.7224207,0.98997617,0.91119891,2.0057383,2615,2.2608833
2752515,10400,-1400,453,1414173.5,6.5885998e+09,1.2876906,8.7257395,0.99035287,0.9112429,2.0053558,2615,2.2599323
2752516,10400,-1200,458,1373430.5,6.18752e+09,1.2804973,8.792655,0.99794763,0.91212791,1.9977046,2615,2.260277
2752517,10400,-1000,456,1302548.6,5.6260803e+09,1.28269,8.7691183,0.99527627,0.91181719,2.0003827,2615,2.2604463
2752518,10400,-800,456,1247235.8,5.1587599e+09,1.28269,8.7691183,0.99527627,0.91181719,2.0003827,2615,2.2604463
2752519,10400,-600,457,1202447.9,4.7586801e+09,1.2819628,8.7791901,0.99641937,0.91195023,1.9992349,2615,2.2601845
2752520,10400,-400,459,1165965.1,4.4053601e+09,1.2804888,8.7994032,0.99871349,0.91221684,1.9969395,2615,2.2596776
2752521,10400,-200,466,1163520.2,4.2505999e+09,1.2157185,9.1286802,1.0360857,0.91649747,1.9609793,2615,2.2890499
2752522,10400,0,475,1178480.1,4.1929201e+09,1.2223264,9.1615038,1.0398111,0.91691786,1.9575363,2615,2.2803257
2752523,10400,200,484,1187645.8,4.0668001e+09,1.2374406,9.1578445,1.0393959,0.91687107,1.9579189,2615,2.2670348
2752524,10400,400,490,1184918.4,3.8794801e+09,1.2416821,9.179841,1.0418925,0.91715223,1.9556235,2615,2.2613783
2752525,10400,600,497,1197339,3.7923599e+09,1.2558011,9.1651649,1.0402268,0.91696465,1.9571538,2615,2.2499495
2752526,10400,800,492,1172405.8,3.57328e+09,1.2646163,9.0924835,1.0319775,0.91603261,1.9648049,2615,2.2482092
2752527,10400,1000,440,1022900.3,2.9712e+09,1.3270575,8.4461308,0.95861781,0.9074893,2.0386381,2615,2.2512591
2752529,10400,1400,1518,7030535,4.0132239e+10,1.1594317,19.253773,2.1852622,1.0130686,1.4556235,2615,1.8893991
2752530,10400,1600,1573,7026047.5,3.9238361e+10,1.145399,20.185955,2.2910628,1.0198768,1.4345831,2615,1.8812591
2752531,10400,1800,1590,6956816.5,3.830632e+10,1.1328243,20.603094,2.3384073,1.0228506,1.4257842,2615,1.8834774
2752532,10400,2000,1611,6935994.5,3.7716238e+10,1.1105258,21.232634,2.4098587,1.0272582,1.41316,2615,1.8902413
2752533,10400,2200,1628,6917508,3.721064e+10,1.1051943,21.572195,2.4483984,1.0295969,1.4066565,2615,1.8884879
2752534,10400,2400,1648,6935480.5,3.699592e+10,1.0903274,22.11306,2.5097854,1.0332686,1.39671,2615,1.8914831
2752535,10400,2600,1666,6966898.5,3.6930642e+10,1.0841079,22.503674,2.5541191,1.0358807,1.389824,2615,1.8900832
2752536,10400,2800,1676,6980344,3.68722e+10,1.0818952,22.704203,2.5768785,1.037209,1.386381,2615,1.8886267
2752537,10400,3000,1691,7036502.5,3.7110759e+10,1.0763199,23.046476,2.615726,1.0394574,1.3806427,2615,1.8877944
2752538,10400,3200,1704,7098852.5,3.7432439e+10,1.0713106,23.351572,2.6503537,1.0414416,1.3756695,2615,1.8872226
2752539,10400,3400,1682,7053938,3.747088e+10,1.0824126,22.794477,2.5871246,1.0378044,1.3848509,2615,1.8867215
2752540,10400,3600,1679,7095121.5,3.793408e+10,1.0888766,22.636963,2.5692472,1.0367646,1.3875287,2615,1.8838753
2752541,10400,3800,1670,7131389,3.8530642e+10,1.0961292,22.371944,2.5391681,1.0350034,1.3921194,2615,1.882195
2752542,10400,4000,1663,7177781.5,3.913028e+10,1.1025535,22.15579,2.5146351,1.0335559,1.395945,2615,1.880477
2752543,10400,4200,1648,7201930.5,3.9749681e+10,1.1142374,21.735777,2.4669645,1.0307143,1.403596,2615,1.8780013
2752544,10400,4400,1646,7298121,4.0743842e+10,1.1284366,21.471203,2.4369357,1.0289041,1.4085692,2615,1.8709859
2752545,10400,4600,1647,7426972.5,4.203416e+10,1.1328025,21.411058,2.4301097,1.0284904,1.409717,2615,1.8685061
2752546,10400,4800,1645,7543721.5,4.3273679e+10,1.1381434,21.291777,2.4165714,1.0276674,1.4120122,2615,1.8662986
2752547,10400,5000,1649,7717208,4.4982399e+10,1.1412336,21.291777,2.4165714,1.0276674,1.4120122,2615,1.8638436
2752548,10400,5200,1653,7892402.5,4.6675718e+10,1.0491154,22.794477,2.5871246,1.0378044,1.3848509,2615,1.9154142
2752549,10400,5400,1652,8051799,4.8362e+10,1.0494407,22.771841,2.5845556,1.0376552,1.3852334,2615,1.9155154
2752550,10400,5600,1655,8243031.5,5.0260079e+10,1.0484619,22.839884,2.5922782,1.0381032,1.3840857,2615,1.9152141
2752551,10400,5800,1648,8388088.5,5.1994362e+10,1.0507327,22.681746,2.5743299,1.0370607,1.3867636,2615,1.9159281
2752552,10400,6000,1648,8584248,5.4067962e+10,1.0507327,22.681746,2.5743299,1.0370607,1.3867636,2615,1.9159281
2752553,10400,6200,1653,8831525,5.6648081e+10,1.0491154,22.794477,2.5871246,1.0378044,1.3848509,2615,1.9154142
2752554,10400,6400,1648,9012161,5.8707919e+10,1.0507327,22.681746,2.5743299,1.0370607,1.3867636,2615,1.9159281
2818048,10600,-2000,467,1726695,8.9438003e+09,1.2970244,8.7758303,0.99603802,0.91190583,1.9996175,2615,2.2470934
2818049,10600,-1800,468,1652595,8.3300803e+09,1.2977306,8.7791901,0.99641937,0.91195023,1.9992349,2615,2.2461634
2818050,10600,-1600,469,1583058.8,7.7545999e+09,1.2984352,8.7825518,0.99680102,0.91199458,1.9988524,2615,2.2452347
2818051,10600,-1400,472,1530190.6,7.2933202e+09,1.2875767,8.8537617,1.0048832,0.91293168,1.9908186,2615,2.2485058
2818052,10600,-1200,476,1487706.6,6.8999598e+09,1.2903858,8.8674574,1.0064375,0.91311121,1.9892884,2615,2.2447906
2818053,10600,-1000,479,1445318.1,6.5082399e+09,1.292477,8.8777561,1.0076064,0.91324615,1.9881408,2615,2.2420187
2818054,10600,-800,487,1423215.8,6.1882798e+09,1.2868743,8.9575167,1.0166591,0.91428697,1.979342,2615,2.239989
2818055,10600,-600,490,1387298.8,5.8225603e+09,1.2889317,8.9680262,1.0178519,0.91442358,1.9781944,2615,2.2372427
2818056,10600,-400,494,1357161.5,5.4768799e+09,1.2901503,8.9891195,1.0202459,0.91469747,1.975899,2615,2.2343256
2818057,10600,-200,503,1353663.9,5.2754401e+09,1.2909031,9.0458555,1.0266854,0.91543174,1.9697781,2615,2.2287602
2818058,10600,0,515,1369980.2,5.1740001e+09,1.2226533,9.4289656,1.0701675,0.92030209,1.9303749,2615,2.2580743
2818059,10600,200,537,1428461.8,5.2484803e+09,1.2372843,9.5150385,1.0799366,0.92137605,1.9219587,2615,2.2380631
2818060,10600,400,562,1495550.8,5.3482798e+09,1.2411761,9.6674719,1.0972375,0.92326033,1.9074216,2615,2.2226894
2818061,10600,600,597,1596515.8,5.5748803e+09,1.2518785,9.8586607,1.118937,0.92559272,1.889824,2615,2.198626
2818062,10600,800,647,1770950.1,6.1585198e+09,1.2574549,10.178093,1.1551919,0.92941588,1.8618975,2615,2.1704795
2818063,10600,1000,737,2094693.1,7.3702799e+09,1.2390313,10.904062,1.2375879,0.93778515,1.8045142,2615,2.138597
2818064,10600,1200,1042,3594875,1.549712e+10,1.1740971,13.723066,1.5575389,0.96684211,1.6392502,2615,2.0509028
2818065,10600,1400,1660,7498765,4.2719482e+10,1.1173999,21.8601,2.4810748,1.0315595,1.4013007,2615,1.8732735
2818066,10600,1600,1637,7316423.5,4.1358479e+10,1.1255059,21.391087,2.4278426,1.0283529,1.4100995,2615,1.8747904
2818067,10600,1800,1637,7214666.5,4.0358838e+10,1.1022613,21.756399,2.469305,1.0308547,1.4032135,2615,1.8876528
2818068,10600,2000,1645,7163047,3.9658078e+10,1.0995895,21.922794,2.4881907,1.0319843,1.400153,2615,1.8869649
2818069,10600,2200,1651,7115996,3.9065641e+10,1.0975456,22.049273,2.5025456,1.0328389,1.3978577,2615,1.8864826
2818070,10600,2400,1667,7129241,3.88586e+10,1.0837532,22.52578,2.556628,1.0360276,1.3894415,2615,1.8900132
2818071,10600,2600,1679,7140025.5,3.8700999e+10,1.0794226,22.794477,2.5871246,1.0378044,1.3848509,2615,1.8892351
2818072,10600,2800,1686,7142853,3.8571278e+10,1.0782026,22.931244,2.6026473,1.0387031,1.3825555,2615,1.8880514
2818073,10600,3000,1699,7196983.5,3.882136e+10,1.0732569,23.233276,2.6369274,1.0406744,1.3775822,2615,1.887426
2818074,10600,3200,1705,7233568,3.904172e+10,1.0709184,23.375376,2.6530554,1.0415957,1.3752869,2615,1.8871844
2818075,10600,3400,1687,7218164.5,3.921868e+10,1.0832253,22.862656,2.5948627,1.0382529,1.3837031,2615,1.8849458
2818076,10600,3600,1671,7202356.5,3.9394361e+10,1.0918149,22.459593,2.5491159,1.0355874,1.3905891,2615,1.8843368
2818077,10600,3800,1665,7261243.5,4.011144e+10,1.099244,22.241749,2.5243912,1.0341327,1.3944147,2615,1.8817786
2818078,10600,4000,1645,7255455.5,4.0523842e+10,1.1114527,21.735777,2.4669645,1.0307143,1.403596,2615,1.8803097
2818079,10600,4200,1644,7357997,4.157988e+10,1.1230931,21.531685,2.4438004,1.0293193,1.4074216,2615,1.8742831
2818080,10600,4400,1640,7451282.5,4.2624e+10,1.1352755,21.272026,2.4143298,1.0275309,1.4123948,2615,1.8689471
2818081,10600,4600,1642,7573179.5,4.3794162e+10,1.1392109,21.232634,2.4098587,1.0272582,1.41316,2615,1.8664781
2818082,10600,4800,1644,7722987.5,4.5297758e+10,1.0520098,22.592358,2.5641847,1.0364692,1.3882937,2615,1.9163533
2818083,10600,5000,1644,7865424.5,4.6766322e+10,1.0520098,22.592358,2.5641847,1.0364692,1.3882937,2615,1.9163533
2818084,10600,5200,1647,8041141,4.8531681e+10,1.0510534,22.659332,2.5717859,1.0369126,1.3871461,2615,1.9160333
2818085,10600,5400,1642,8174609.5,5.0064998e+10,1.0526428,22.54793,2.5591419,1.0361745,1.3890589,2615,1.9165707
2818086,10600,5600,1644,8364634,5.2050559e+10,1.0520098,22.592358,2.5641847,1.0364692,1.3882937,2615,1.9163533
2818087,10600,5800,1642,8528005,5.3819199e+10,1.0526428,22.54793,2.5591419,1.0361745,1.3890589,2615,1.9165707
2818088,10600,6000,1647,8769423,5.6337359e+10,1.0510534,22.659332,2.5717859,1.0369126,1.3871461,2615,1.9160333
2818089,10600,6200,1643,8937865,5.824548e+10,1.0523268,22.570122,2.5616608,1.0363218,1.3886764,2615,1.9164616
2818090,10600,6400,1644,9168518,6.080784e+10,1.0520098,22.592358,2.5641847,1.0364692,1.3882937,2615,1.9163533
2883584,10800,-2000,483,1852559,9.8578401e+09,1.3067343,8.8367033,1.002947,0.91270769,1.9927315,2615,2.2330189
2883585,10800,-1800,486,1788750.5,9.2851999e+09,1.3087788,8.8469305,1.0041078,0.91284198,1.9915838,2615,2.2302966
2883586,10800,-1600,490,1731972.8,8.7511204e+09,1.3007588,8.9122591,1.0115225,0.91369724,1.9843153,2615,2.2316196
2883587,10800,-1400,495,1683594.8,8.2688799e+09,1.3041327,8.9296122,1.013492,0.91392362,1.9824024,2615,2.2271039
2883588,10800,-1200,499,1639841.8,7.8514801e+09,1.2980089,8.9855967,1.0198462,0.91465175,1.9762815,2615,2.2276502
2883589,10800,-1000,504,1602918.2,7.4567199e+09,1.3013376,9.0032368,1.0218482,0.91488051,1.9743688,2615,2.2231684
2883590,10800,-800,511,1577054.5,7.1060797e+09,1.2999781,9.0565739,1.0279018,0.91557002,1.9686304,2615,2.2197821
2883591,10800,-600,519,1562047.8,6.83072e+09,1.2976031,9.121418,1.0352615,0.91640431,1.9617444,2615,2.216367
2883592,10800,-400,533,1568404.9,6.6272799e+09,1.2949307,9.2278643,1.047343,0.91776431,1.9506503,2615,2.2098136
2883593,10800,-200,541,1562264.1,6.4118799e+09,1.2904301,9.3027363,1.0558407,0.91871393,1.9429992,2615,2.2076359
2883594,10800,0,557,1589368.5,6.3335598e+09,1.2897446,9.4134827,1.0684103,0.92010814,1.9319052,2615,2.1992588
